latitude,longitude,data_id,period,event_type_code,event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities
37.0704,69.2984,CON1363749,2018 January,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kunduz,Archi,0,Archi,37.0704,69.2984,2,Pajhwok Afghan News; Xinhua General News Service,Subnational-international,"Taliban militants attacked a police checkpost in Muhibullah village, Archi District, Kunduz Province, on the night of January 10, 2018 with clashes that continued to the next morning. 5 policemen were killed and 2 others wounded; an unknown number of Taliban were killed and wounded (total unknown fatalities coded as 10 across 2 events). Rockets also hit civilian homes, but no civilian casualties were reported.",5
33.4582,69.995,CON1363750,2018 January,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Khost,Sabari,0,Yakubi,33.4582,69.995,1,BBC Monitoring; Voice of Jihad,Other-national,"Taliban militants attacked a security post in the Yakubi area of Sabari District, Khost Province, on the night of January 11, 2018. 5 policemen were killed and others injured.",5
36.4326,64.9207,CON1363733,2018 January,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Faryab,Dawlat Abad,0,Dawlat Abad,36.4326,64.9207,2,Pajhwok Afghan News,National,"Taliban militants attacked a military convoy in Dawlat Abad District, Faryab Province, as reported on January 11, 2018. Casualties not reported.",0
34.272,70.5679,CON1363735,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Rodat,0,Rodat,34.272,70.5679,2,Bakhtar News Agency,National,"Afghan security forces carried out operations against IS militants in Dih Bala, Achin, and Rodat Districts of Nangarhar Province over 24 hours, as reported on January 11, 2018. 26 IS fighters were killed (coded across 3 events) and their hideouts and equipment destroyed. Security forces also discoverd and defused 4 mines in Nangarhar Province.",8
34.5195,65.2509,CON1363496,2018 January,2,Battle-No change of territory,Taliban,0,Hezbi Islami,0,3,23,Southern Asia,Afghanistan,Ghor,Chaghcharan,0,Chaghcharan,34.5195,65.2509,3,Pajhwok Afghan News,National,"Taliban fighters clashed with a former commander of Hezbi Islami in Ghor Province late on January 12, 2018. The commander was injured and his 2 sons were killed. The Taliban denied clashing with Hezbi Islami.",2
35.5392,70.2754,CON1594919,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),Police Forces of Afghanistan (2004-),Taliban,0,2,12,Southern Asia,Afghanistan,Nuristan,Du Ab,0,Du Ab,35.5392,70.2754,2,Bakhtar News Agency,National,"Reports on January 15, 2018, of recent joint army and police operations that had been ongoing for the past 4 days in Du Ab and Nurgaram Districts, Nuristan Province. 4 Taliban were killed (coded across 8 events), 7-15 arrested, and weapons seized. The government claimed to have cleared several villages of militants' presence.",1
35.0743,70.4686,CON1594920,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),Police Forces of Afghanistan (2004-),Taliban,0,2,12,Southern Asia,Afghanistan,Nuristan,Nurgaram,0,Nurgaram,35.0743,70.4686,2,Bakhtar News Agency,National,"Reports on January 15, 2018, of recent joint army and police operations that had been ongoing for the past 4 days in Du Ab and Nurgaram Districts, Nuristan Province. 4 Taliban were killed (coded across 8 events), 7-15 arrested, and weapons seized. The government claimed to have cleared several villages of militants' presence.",1
31.3918,64.319,CON1594921,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Helmand,Nawa-e Barakzayi,0,Nawa-e Barakzayi,31.3918,64.319,2,BBC Monitoring; Afghan Islamic Press,National,"Afghan police forces and Taliban fighters clashed in the Nawa-e Barakzayi area of Helmand Province on January 12, 2018. 2 policemen were killed and 6 others wounded.",2
33.5974,69.2259,CON1363505,2018 January,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Paktia,Gardez,0,Gardez,33.5974,69.2259,1,BBC Monitoring; Voice of Jihad,Other-national,"Taliban militants attacked a military post in the Faqir Khak area of Gardez City on the morning of January 12, 2018. 3 soldiers were killed and several others injured.",3
31.7333,65.1333,CON1363506,2018 January,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kandahar,Maywand,0,Maywand,31.7333,65.1333,2,BBC Monitoring; Helmand Local Radio,Subnational-national,"Taliban fighters and Afghan military forces clashes in Maywand District, Kandahar Province, on the night of January 12, 2018. 3 militants were killed and 2 others wounded.",3
34.8711,62.5476,CON1363508,2018 January,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Herat,Kushk,0,Kushk,34.8711,62.5476,2,BBC Monitoring; Voice of Jihad,Other-national,"Taliban fighters clashed with Afghan military forces in the Arbab Rahmat area of Kushk District, Herat Province, on January 12, 2018. They destroyed a military tank, killed 6 soldiers, and injured 5 others.",6
33.5913,69.2206,CON1363510,2018 January,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Paktia,Gardez,0,Shaykhan,33.5913,69.2206,1,BBC Monitoring; Voice of Jihad,Other-national,"Taliban militants attacked a military convoy in the Shaykhan area of Gardez District, Paktia Province, reported on January 12, 2018. 7 soldiers were killed and 5 others injured.",7
31.8209,64.57,CON1363511,2018 January,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Helmand,Nahri Saraj,0,Girishk,31.8209,64.57,2,Pajhwok Afghan News,National,"Taliban militants attacked army checkpoints in Nahri Saraj District, Helmand Province, on the night of January 12, 2018. 4-5 ANA soldiers and 7 Taliban were killed in the clashes; 9 ANA soldiers and several Taliban were also wounded. The Taliban reported clashes in the Torabi Hotal area of the district.",11
31.7333,65.1333,CON1363515,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kandahar,Maywand,0,Maywand,31.7333,65.1333,3,BBC Monitoring; Helmand Local Radio,Subnational-national,"Afghan military forces reportedly inflicted casualties on Taliban and/or IS militants on the Helmand-Kandahar Highway (Maywand District, Kandahar Province coded as midpoint), reported on January 12, 2018.",0
32.6357,62.4654,CON1363516,2018 January,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Farah,Bala Buluk,0,Bala Buluk,32.6357,62.4654,2,Associated Press,International,"More than 80 Taliban fighters attacked a police post in Bala Buluk District, Farah Province, early on January 12, 2018. 3 policemen were killed, according to government officials, while the Taliban claimed to have killed 7, seized the outpost, and stole weapons.",3
32.7811,69.3292,CON1363517,2018 January,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Paktika,Barmal,0,Margha,32.7811,69.3292,1,BBC Monitoring; Voice of Jihad,Other-national,"Taliban fighters attacked police forces in the Margha area of Barmal District, Paktika Province, on the morning of January 12, 2018. A police vehicle was destroyed, 4 policemen were killed, and 5 others were injured.",4
31.3206,65.9611,CON1363518,2018 January,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kandahar,Spin Boldak,0,Takhtah Pul,31.3206,65.9611,1,BBC Monitoring; Voice of Jihad,Other-national,"Taliban fighters attacked police forces in the Takhtah Pul area of Spin Boldak District, Kandahar Province, on January 12, 2018. 4 policemen were killed and 5 others wounded.",4
31.6323,64.2645,CON1594922,2018 January,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Helmand,Nad Ali,0,Nad-e Ali,31.6323,64.2645,2,BBC Monitoring; Voice of Jihad,Other-national,"Taliban fighters attacked a police checkpoint in the early hours of January 12, 2018 in the Kochiano area of Nad Ali District, Helmand Province. 9 policemen were killed; the Taliban also seized weapons and ammunition and claimed to have captured the post.",9
37.1431,68.9501,CON1594923,2018 January,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kunduz,Imam Sahib,0,Joy-e-Begum,37.1431,68.9501,1,BBC Monitoring; Afghan Islamic Press; Xinhua General News Service,Subnational-international,"Taliban militants attacked police outposts in the Joy-e Begum area of Imam Sahib District, Kunduz Province, on the night of January 12, 2018. 5-9 police were killed and 5-8 others wounded; the Taliban also suffered heavy casualties, but exact information was not provided (total unknown fatalities coded as 10).",10
35.9774,65.3783,CON1363497,2018 January,2,Battle-No change of territory,Taliban,0,Islamic State (Afghanistan),0,2,22,Southern Asia,Afghanistan,Jowzjan,Darzab,0,Darzab,35.9774,65.3783,2,Pajhwok Afghan News; Xinhua General News Service,National-international,"IS fighters killed a Taliban commander--reportedly also the brother of the shadow governor for Sar-e Pol Province--in Darzab District, Jowzjan Province, a few days before January 14, 2018.",1
31.8209,64.57,CON1363504,2018 January,2,Battle-No change of territory,Police Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Helmand,Nahri Saraj,0,Girishk,31.8209,64.57,2,BBC Monitoring; Afghan Islamic Press,National,"Afghan police forces and Taliban fighters clashed in Nahri Saraj District, Helmand Province, on January 12, 2018. 2 policemen were killed and 3 wounded.",2
37.3361,66.82,CON1363509,2018 January,2,Battle-No change of territory,Police Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Balkh,Shortepa,0,Shortepa,37.3361,66.82,2,Xinhua General News Service,International,"Afghan police forces stormed a Taliban hideout in the Islam village of Shortepa District, Balkh Province, on the morning of January 12, 2018. 17 militants, including the shadow district governor, were killed.",17
33.5748,68.1941,CON1363512,2018 January,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Jeghatoo,0,Jeghatoo,33.5748,68.1941,2,BBC Monitoring; Voice of Jihad,Other-national,"Taliban fighters attacked and captured a police post in the Nazar Qala area of Jeghatoo District, Ghazni Province, on January 12, 2018. 2 policemen were killed while the others fled; the Taliban seized arms and ammunition from the post.",2
32.3745,62.1164,CON1363520,2018 January,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Farah,Farah,0,Farah,32.3745,62.1164,2,BBC Monitoring; Voice of Jihad,Other-national,"A Taliban fighter reportedly infiltrated police forces in Farah District, Farah Province; on January 12, 2018, he shot and killed 6 policemen and seized a vehicle and weapons to re-join the Taliban.",6
34.9844,70.9051,CON1363524,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,TTP: Tehreek-i-Taliban Pakistan,0,2,12,Southern Asia,Afghanistan,Kunar,Dara i Pech,0,Dara i Pech,34.9844,70.9051,2,Bakhtar News Agency,National,"Afghan military forces carried out a surprise attack on suspected TTP militants (reported as Pakistani nationals) in Dara I Pech District, Kunar Province, on the night of January 12, 2018. 6 militants were killed.",6
34.1032,70.4607,CON1363277,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Kot,0,Kot,34.1032,70.4607,2,Bakhtar News Agency,National,"Afghan military forces targeted IS strongholds in Kot, Rodat, Shinwar, and Dih Bala Districts of Nangarhar Province on the night of January 13, 2018, in air and ground raids. 23 IS militants were killed (coded across 4 events), several strongholds destroyed, and 3 mines neutralized in the province.",6
34.272,70.5679,CON1363278,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Rodat,0,Rodat,34.272,70.5679,2,Bakhtar News Agency,National,"Afghan military forces targeted IS strongholds in Kot, Rodat, Shinwar, and Dih Bala Districts of Nangarhar Province on the night of January 13, 2018, in air and ground raids. 23 IS militants were killed (coded across 4 events), several strongholds destroyed, and 3 mines neutralized in the province.",6
34.1959,70.8318,CON1363279,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Shinwar,0,Shinwar,34.1959,70.8318,2,Bakhtar News Agency,National,"Afghan military forces targeted IS strongholds in Kot, Rodat, Shinwar, and Dih Bala Districts of Nangarhar Province on the night of January 13, 2018, in air and ground raids. 23 IS militants were killed (coded across 4 events), several strongholds destroyed, and 3 mines neutralized in the province.",6
34.2553,70.8657,CON1363281,2018 January,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Nangarhar,Mohmand Dara,0,Mohmand Dara,34.2553,70.8657,2,Khaama Press,Subnational,"Afghan army operations in Shinwar and Mohmand Dara Districts, Nangarhar Province, led to the deaths of 3 Taliban militants (coded across 2 events), as reported on January 13, 2018.",1
